limite_credito;genero;nivel_educativo;estado_civil;edad;est_pago_sep;est_pago_ago;est_pago_jul;est_pago_jun;est_pago_may;est_pago_abr;deuda_sep;deuda_ago;deuda_jul;deuda_jun;deuda_may;deuda_abr;pago_sep;pago_ago;pago_jul;pago_jun;pago_may;pago_abr;incumplimiento_sig_mes;util_sep;util_ago;util_jul;util_jun;util_may;util_abr;avg_retraso;var_deuda_reciente;ratio_pago_sep;total_pagos;total_deuda;rango_edad_2
360000;1;2;1;35;1;-2;-2;-2;-2;-2;-103;-103;-103;-103;-103;-103;0;0;0;0;0;0;0;-0.0002861111111111111;-0.0002861111111111111;-0.0002861111111111111;-0.0002861111111111111;-0.0002861111111111111;-0.0002861111111111111;-1.5;0;0.0;0;-618;2
330000;0;1;1;31;0;0;2;0;0;0;105879;108431;105594;105896;106491;107289;9260;0;3593;4100;15794;0;0;0.32084545454545454;0.32857878787878786;0.3199818181818182;0.3208969696969697;0.3227;0.3251181818181818;0.3333333333333333;-2552;0.08539993175383423;32747;639580;2
50000;1;3;1;47;0;0;2;0;0;0;13244;14722;15181;15928;16671;17393;2000;1000;1000;1000;1000;1000;0;0.26488;0.29444;0.30362;0.31856;0.33342;0.34786;0.3333333333333333;-1478;0.13585110718652357;7000;93139;3
280000;1;2;1;41;2;2;2;2;2;3;135673;138532;134813;144401;152174;149415;6500;0;14254;14850;0;5000;0;0.48454642857142854;0.49475714285714284;0.481475;0.5157178571428571;0.5434785714285715;0.533625;2.1666666666666665;-2859;0.046920567089192386;40604;855008;3
100000;0;1;2;24;0;0;0;0;0;0;52128;52692;54477;56076;60100;59713;2000;2677;3076;5080;3000;2033;0;0.52128;0.52692;0.54477;0.56076;0.601;0.59713;0.0;-564;0.037956426022925684;17866;335186;1
50000;1;2;2;41;0;0;0;0;0;0;19015;19294;20259;20274;20311;19957;1340;1305;700;718;724;684;0;0.3803;0.38588;0.40518;0.40548;0.40622;0.39914;0.0;-279;0.06945164299782315;5471;119110;3
30000;1;1;2;24;-1;2;0;0;3;2;18199;17618;18631;21319;20692;21201;0;1312;3000;0;1000;1000;1;0.6066333333333334;0.5872666666666667;0.6210333333333333;0.7106333333333333;0.6897333333333333;0.7067;1.0;581;0.0;6312;117660;1
240000;1;1;2;28;-1;-1;-1;-1;-1;-1;326;326;326;5676;476;326;326;326;5676;476;326;526;0;0.0013583333333333334;0.0013583333333333334;0.0013583333333333334;0.02365;0.0019833333333333335;0.0013583333333333334;-1.0;0;1.0;7656;7456;1
80000;1;2;2;26;2;0;0;0;0;0;14029;15493;16630;17055;17629;18186;2000;1700;1000;1000;1000;1000;1;0.1753625;0.1936625;0.207875;0.2131875;0.2203625;0.227325;0.3333333333333333;-1464;0.12909055702575356;7700;99022;1
400000;1;2;1;34;-1;-1;-1;-1;-1;-1;19660;9666;11867;7839;14837;7959;9677;11867;7839;14837;7959;5712;0;0.04915;0.024165;0.0296675;0.0195975;0.0370925;0.0198975;-1.0;9994;1.0011380095178979;57891;71828;2
240000;0;2;2;38;0;0;0;0;-1;-1;50254;51445;53015;52479;1307;1203;2000;3000;3000;1307;1203;563;0;0.20939166666666667;0.21435416666666668;0.22089583333333335;0.2186625;0.005445833333333333;0.0050125;-0.3333333333333333;-1191;0.0388764700165225;11073;209703;2
50000;1;3;2;37;2;2;2;3;2;2;46004;45976;48953;48851;49318;51143;1000;4035;1000;1400;2800;0;1;0.92008;0.91952;0.97906;0.97702;0.98636;1.02286;2.1666666666666665;28;0.021750478510527232;10235;290245;2
450000;1;1;1;40;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;-1.5;0;0.0;0;0;3
110000;0;1;1;48;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;-1.5;0;0.0;0;0;3
310000;0;2;1;35;2;0;0;0;0;0;304991;311243;306314;258610;246491;198889;13019;11128;8407;8599;6833;5987;1;0.983841935483871;1.0040096774193548;0.9881096774193548;0.8342258064516129;0.7951322580645162;0.6415774193548387;0.3333333333333333;-6252;0.041829053183525415;53973;1626538;2
20000;1;1;2;27;0;0;0;0;0;0;19115;18962;19298;19378;19717;15630;1404;1130;600;861;313;0;0;0.95575;0.9481;0.9649;0.9689;0.98585;0.7815;0.0;153;0.07404282248707943;4308;112100;1
20000;1;2;2;23;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;-1.5;0;0.0;0;0;1
200000;1;3;2;52;0;0;0;0;0;0;110151;99530;98951;100914;103146;104993;3568;3585;3602;3848;3669;3784;0;0.550755;0.49765;0.494755;0.50457;0.51573;0.524965;0.0;10621;0.03584848789309756;22056;617685;4
180000;1;1;1;36;0;0;0;0;0;0;163736;116422;99278;95766;97753;95927;4655;2690;2067;2142;2217;1000;1;0.9096444444444445;0.6467888888888889;0.5515444444444444;0.5320333333333334;0.5430722222222222;0.5329277777777778;0.0;47314;0.039983851849306834;14771;668882;2
50000;1;2;1;51;0;0;0;0;0;0;3347;3899;4503;5347;6375;7077;1000;1066;1300;1500;1200;134;1;0.06694;0.07798;0.09006;0.10694;0.1275;0.14154;0.0;-552;0.25647601949217746;6200;30548;4
60000;1;3;1;55;3;2;2;0;0;0;60521;61450;57244;28853;29510;26547;2504;7;1200;1200;1100;1500;0;1.0086833333333334;1.0241666666666667;0.9540666666666666;0.48088333333333333;0.49183333333333334;0.44245;1.1666666666666667;-929;0.04074857607811229;7511;264125;4
30000;0;1;2;23;1;-2;-2;-2;-1;-1;4000;5645;3508;-27;13744;5906;5645;3508;27;13771;5911;3024;0;0.13333333333333333;0.18816666666666668;0.11693333333333333;-0.0009;0.45813333333333334;0.19686666666666666;-1.1666666666666667;-1645;1.0;31886;32776;1
240000;1;1;2;41;1;-1;-1;0;0;-1;95;2622;3301;3164;360;1737;2622;3301;0;360;1737;924;0;0.0003958333333333333;0.010925;0.013754166666666666;0.013183333333333333;0.0015;0.0072375;-0.3333333333333333;-2527;1.0;8944;11279;3
420000;1;2;1;34;0;0;0;0;0;0;253454;247743;229049;220951;210606;188108;9744;9553;7603;7830;7253;11326;0;0.6034619047619048;0.5898642857142857;0.545354761904762;0.5260738095238096;0.5014428571428572;0.4478761904761905;0.0;5711;0.03933108099926133;53309;1349911;2
330000;1;3;1;46;0;0;0;0;0;0;227389;228719;229644;227587;227775;228203;8210;8095;8025;8175;8391;8200;0;0.6890575757575758;0.6930878787878788;0.6958909090909091;0.6896575757575758;0.6902272727272727;0.6915242424242424;0.0;-1330;0.03589557491944263;49096;1369317;3
30000;0;2;2;22;0;0;0;0;0;0;28452;26145;26712;25350;17603;-780;2000;1400;0;500;0;1560;0;0.9484;0.8715;0.8904;0.845;0.5867666666666667;-0.026;0.0;2307;0.07649646203863071;5460;123482;1
240000;1;2;1;34;0;0;0;2;2;2;10674;12035;13681;13269;14158;13891;1500;1800;0;1000;0;327;0;0.044475;0.050145833333333334;0.05700416666666667;0.0552875;0.058991666666666664;0.05787916666666667;1.0;-1361;0.12463647694225176;4627;77708;2
150000;1;1;2;27;0;0;0;0;0;0;17444;19342;22000;24614;27200;30229;2500;3000;3000;3000;3500;5000;0;0.11629333333333333;0.12894666666666665;0.14666666666666667;0.16409333333333334;0.18133333333333335;0.20152666666666666;0.0;-1898;0.12925240409471617;20000;140829;1
210000;0;2;1;33;0;0;0;0;0;0;7166;7997;8792;9189;4404;5708;1500;1500;1000;500;2000;546;0;0.03412380952380952;0.03808095238095238;0.04186666666666667;0.043757142857142856;0.02097142857142857;0.027180952380952382;0.0;-831;0.1875703388770789;7046;43256;2
50000;0;3;1;51;-1;-1;-1;-1;-2;-2;752;300;5880;0;0;0;300;5880;0;0;0;0;1;0.01504;0.006;0.1176;0.0;0.0;0.0;-1.3333333333333333;452;1.0;6180;6932;4
50000;1;1;2;24;0;0;0;0;0;0;50801;50143;49586;19430;19375;18995;2360;1700;1000;900;870;2130;0;1.01602;1.00286;0.99172;0.3886;0.3875;0.3799;0.0;658;0.04706539297608839;8960;208330;1
240000;1;1;2;47;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0;0;0;0;0;1;0.0;0.0;0.0;0.0;0.0;0.0;-1.5;0;0.0;0;0;3
180000;1;2;2;28;-1;-1;-1;-1;-1;-1;1832;0;832;332;416;416;0;416;332;500;3500;832;0;0.010177777777777779;0.0;0.004622222222222222;0.0018444444444444443;0.002311111111111111;0.002311111111111111;-1.0;1832;0.0;5580;3828;1
50000;1;2;2;23;1;2;2;2;0;0;10131;10833;20583;19996;19879;18065;1000;10000;400;700;800;600;0;0.20262;0.21666;0.41166;0.39992;0.39758;0.3613;1.1666666666666667;-702;0.09231053263177329;13500;99487;1
170000;1;2;2;29;-2;-2;-2;-2;-2;-2;12159;10000;10000;10000;9983;15846;10000;10000;10000;9983;15863;10000;0;0.07152352941176471;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.05872352941176471;0.09321176470588236;-2.0;2159;1.0;65846;67988;1
20000;1;1;2;29;-1;-1;-1;-1;0;-1;1199;15586;344;2340;6702;339;15586;344;2340;4702;339;330;0;0.05995;0.7793;0.0172;0.117;0.3351;0.01695;-0.8333333333333334;-14387;1.0;23641;26510;1
50000;1;1;2;28;0;0;0;0;0;3;4999;5913;7315;9195;10624;10138;1000;1500;2000;1583;1100;0;0;0.09998;0.11826;0.1463;0.1839;0.21248;0.20276;0.5;-914;0.16911889058007779;7183;48184;1
170000;0;2;2;27;0;0;0;0;0;0;19269;20313;20852;17560;17918;9100;1661;1200;351;358;182;0;1;0.11334705882352941;0.11948823529411765;0.12265882352941176;0.10329411764705883;0.1054;0.05352941176470588;0.0;-1044;0.08177029488504899;3752;105012;1
200000;1;1;2;34;1;2;0;0;0;0;197236;176192;93069;135668;132233;59875;8000;5000;55500;5000;5000;8500;0;0.98618;0.88096;0.465345;0.67834;0.661165;0.299375;0.5;21044;0.04540501271340356;87000;794273;2
80000;0;2;1;23;1;2;3;2;0;0;9168;10522;10205;9898;10123;12034;1650;0;0;379;2091;1;0;0.1146;0.131525;0.1275625;0.123725;0.1265375;0.150425;1.3333333333333333;-1354;0.1568142938604828;4121;61950;1
260000;0;1;1;60;1;-2;-1;-1;-1;-1;-1100;-1100;21400;0;969;869;0;22500;0;969;1000;0;0;-0.004230769230769231;-0.004230769230769231;0.0823076923076923;0.0;0.003726923076923077;0.003342307692307692;-0.8333333333333334;0;0.0;24469;21038;5
140000;1;2;1;32;0;0;0;0;2;0;86627;78142;68336;64648;58319;55251;3455;3110;5000;0;2100;2602;0;0.6187642857142858;0.5581571428571429;0.4881142857142857;0.46177142857142855;0.4165642857142857;0.39465;0.3333333333333333;8485;0.044214378951140235;16267;411323;2
80000;1;1;2;25;0;0;0;0;0;0;42444;55744;43476;41087;41951;31826;30000;3000;6000;8000;2000;14000;0;0.53055;0.6968;0.54345;0.5135875;0.5243875;0.397825;0.0;-13300;0.538174512055109;63000;256528;1
350000;1;1;2;41;1;-1;-1;-1;-1;-2;208;2906;1000;630;0;0;2906;1000;630;0;0;0;0;0.0005942857142857143;0.008302857142857143;0.002857142857142857;0.0018;0.0;0.0;-0.8333333333333334;-2698;1.0;4536;4744;3
280000;0;2;1;56;0;0;0;0;0;0;208775;182350;132257;101783;177145;169311;8042;6700;5137;100000;7000;6321;0;0.745625;0.65125;0.47234642857142856;0.3635107142857143;0.6326607142857142;0.6046821428571428;0.0;26425;0.04410200164518783;133200;971621;4
30000;0;3;2;26;0;0;0;0;0;0;9014;10406;11427;11935;13084;14206;1700;1500;1000;1500;1500;1500;0;0.30046666666666666;0.34686666666666666;0.3809;0.3978333333333333;0.4361333333333333;0.4735333333333333;0.0;-1392;0.16336728810301748;8700;70072;1
140000;1;1;1;34;0;0;0;0;0;0;23944;28049;32073;43129;47086;48699;5000;5000;11885;5000;3000;5504;0;0.17102857142857142;0.20035;0.22909285714285715;0.30806428571428573;0.3363285714285714;0.34785;0.0;-4105;0.17825947449106921;35389;222980;2
200000;0;1;2;37;0;0;0;0;0;0;105420;102870;89643;90938;92505;94031;4000;3250;3250;3500;3560;5000;0;0.5271;0.51435;0.448215;0.45469;0.462525;0.470155;0.0;2550;0.03888402838534072;22560;575407;2
200000;0;3;2;30;0;0;0;0;0;0;196031;196143;189524;167163;146975;122324;7300;7108;7680;6200;5000;4500;0;0.980155;0.980715;0.94762;0.835815;0.734875;0.61162;0.0;-112;0.03721774419683598;37788;1018160;2
210000;1;3;1;45;2;3;4;4;5;6;115785;122904;129847;137277;145533;154105;10478;10478;11078;11078;11678;10478;1;0.5513571428571429;0.5852571428571428;0.6183190476190477;0.6537;0.6930142857142857;0.7338333333333333;4.0;-7119;0.08525353121135194;65268;805451;3
50000;1;3;1;57;3;2;0;0;0;0;12854;12362;13447;13427;13711;14083;0;1600;500;500;600;600;0;0.25708;0.24724;0.26894;0.26854;0.27422;0.28166;0.8333333333333334;492;0.0;3800;79884;4
30000;1;1;2;41;2;2;2;2;2;0;24357;27453;26718;28168;27579;28321;3500;0;2200;0;1200;1250;0;0.8119;0.9151;0.8906;0.9389333333333333;0.9193;0.9440333333333333;1.6666666666666667;-3096;0.12749062033293265;8150;162596;3
50000;1;2;2;27;2;-1;-1;-1;-1;2;390;390;780;216;1080;540;390;780;216;864;0;390;0;0.0078;0.0078;0.0156;0.00432;0.0216;0.0108;0.0;0;1.0;2640;3396;1
290000;1;3;1;47;-1;-1;-1;-1;0;-1;1234;396;396;792;396;423;396;396;792;0;423;369;0;0.004255172413793104;0.0013655172413793103;0.0013655172413793103;0.0027310344827586206;0.0013655172413793103;0.0014586206896551725;-0.8333333333333334;838;1.0;2376;3637;3
250000;0;1;1;34;0;0;2;0;0;0;141223;156858;151841;152803;155997;160220;17994;0;5469;5656;6811;3920;0;0.564892;0.627432;0.607364;0.611212;0.623988;0.64088;0.3333333333333333;-15635;0.1147152201354091;39850;918942;2
60000;0;2;1;46;0;0;0;0;0;0;21148;23803;24908;26034;26655;27756;3000;1500;1500;1000;1500;1500;0;0.35246666666666665;0.39671666666666666;0.41513333333333335;0.4339;0.44425;0.4626;0.0;-2655;0.12603453346216864;10000;150304;3
110000;0;1;2;27;0;0;0;0;0;0;101640;104795;104855;74737;76058;77254;5500;3900;3000;2900;3000;2800;0;0.924;0.9526818181818182;0.9532272727272727;0.6794272727272728;0.6914363636363636;0.7023090909090909;0.0;-3155;0.05248342001049668;21100;539339;1
370000;1;1;2;50;-2;-2;-2;-2;-2;-2;6093;15130;8204;15398;4792;13453;15383;8204;15413;4792;13453;4699;0;0.016467567567567568;0.04089189189189189;0.022172972972972972;0.041616216216216216;0.01295135135135135;0.03635945945945946;-2.0;-9037;1.0167217448777264;61944;63070;4
100000;1;2;1;27;-1;2;2;0;0;0;102349;96847;58824;29336;22979;-246;3166;0;1330;1398;12;50000;0;1.02349;0.96847;0.58824;0.29336;0.22979;-0.00246;0.5;5502;0.03269073900069181;55906;310089;1
90000;0;2;1;35;0;0;0;0;0;2;72112;73854;75526;77317;85852;88290;3500;3500;3652;10000;4000;0;0;0.8012444444444444;0.8206;0.8391777777777778;0.8590777777777778;0.9539111111111112;0.981;0.3333333333333333;-1742;0.047390798061039345;24652;472951;2
50000;0;2;2;22;0;0;0;0;0;0;28040;29092;29366;27737;28318;28806;1510;1442;982;1017;1277;567;0;0.5608;0.58184;0.58732;0.55474;0.56636;0.57612;0.0;-1052;0.051904303588615426;6795;171359;1
270000;1;2;2;37;0;0;0;0;0;0;37695;33397;30534;27598;26344;24641;5000;2000;3000;4000;3000;2000;0;0.1396111111111111;0.12369259259259259;0.11308888888888889;0.10221481481481481;0.09757037037037038;0.09126296296296296;0.0;4298;0.14971404617181183;19000;180209;2
300000;0;1;2;30;-1;-1;-1;-1;-1;-1;688;3280;0;4340;2672;800;3288;0;4340;2672;800;746;0;0.0022933333333333334;0.010933333333333333;0.0;0.014466666666666666;0.008906666666666667;0.0026666666666666666;-1.0;-2592;1.002439024390244;11846;11780;2
50000;0;2;2;22;-1;0;0;0;0;0;8567;15273;11650;7457;3115;7725;15000;1000;149;0;5000;10000;0;0.17134;0.30546;0.233;0.14914;0.0623;0.1545;-0.16666666666666666;-6706;0.9821253191907288;31149;53787;1
50000;0;1;2;24;1;-2;-2;-2;-2;-2;-709;-709;-709;-2898;-3272;-3272;0;0;0;0;0;0;1;-0.01418;-0.01418;-0.01418;-0.05796;-0.06544;-0.06544;-1.5;0;0.0;0;-11569;1
360000;1;1;2;29;1;-2;-1;-1;-2;-2;0;0;77;0;0;0;0;77;0;0;0;0;0;0.0;0.0;0.0002138888888888889;0.0;0.0;0.0;-1.1666666666666667;0;0.0;77;77;1
130000;1;3;1;56;1;2;2;2;2;3;64617;65978;67282;68557;72796;71345;3000;3000;3000;5500;0;0;1;0.4970538461538462;0.507523076923077;0.5175538461538461;0.5273615384615384;0.5599692307692308;0.5488076923076923;2.0;-1361;0.045469702021886084;14500;410575;4
80000;1;1;2;30;-2;-1;0;0;0;0;6187;100;600;1438;1919;5380;504;500;1000;500;3500;0;0;0.0773375;0.00125;0.0075;0.017975;0.0239875;0.06725;-0.5;6087;5.04;6004;15624;2
50000;1;2;2;30;1;2;0;0;0;2;48860;47801;48363;30221;22877;22361;0;1500;1000;2000;0;2000;0;0.9772;0.95602;0.96726;0.60442;0.45754;0.44722;0.8333333333333334;1059;0.0;6500;220483;2
20000;0;2;2;22;0;0;0;0;0;0;16001;12622;13221;13130;14034;14906;1212;1201;500;1500;1500;1000;0;0.80005;0.6311;0.66105;0.6565;0.7017;0.7453;0.0;3379;0.09602281730312154;6913;83914;1
80000;0;2;1;29;0;0;2;0;0;0;77883;81811;80250;61467;10662;11486;5800;1000;600;400;1000;0;0;0.9735375;1.0226375;1.003125;0.7683375;0.133275;0.143575;0.3333333333333333;-3928;0.07089511190426716;8800;323559;1
240000;1;1;2;37;-1;-1;2;0;0;-1;12212;26578;25331;26605;26279;1256;15000;0;2000;0;1256;65935;0;0.050883333333333336;0.11074166666666667;0.10554583333333334;0.11085416666666667;0.10949583333333333;0.005233333333333334;-0.16666666666666666;-14366;0.5643765520355181;84191;118261;2
80000;0;3;2;35;0;-1;0;0;0;0;49608;12412;14873;17364;17770;17460;12500;6500;3000;2000;3000;2000;0;0.6201;0.15515;0.1859125;0.21705;0.222125;0.21825;-0.16666666666666666;37196;1.0070899129874316;29000;129487;2
500000;0;1;1;47;0;0;0;0;0;0;56422;110616;110340;122967;108834;70064;70010;30357;30000;20000;52183;20000;0;0.112844;0.221232;0.22068;0.245934;0.217668;0.140128;0.0;-54194;0.6329102480653793;222550;579243;3
60000;0;2;1;24;0;0;0;0;0;0;58024;57891;48839;18971;19323;19395;2500;1600;3000;1000;737;2000;1;0.9670666666666666;0.96485;0.8139833333333333;0.3161833333333333;0.32205;0.32325;0.0;133;0.04318460555181289;10837;222443;1
20000;1;2;2;25;0;0;0;0;0;-1;10642;11677;13070;12280;1615;1620;1200;1593;601;135;1824;0;0;0.5321;0.58385;0.6535;0.614;0.08075;0.081;-0.16666666666666666;-1035;0.10276612143530016;5353;50904;1
100000;0;2;1;38;1;2;0;0;2;0;14483;13961;15323;16268;15868;16448;0;1600;1500;0;1000;1500;1;0.14483;0.13961;0.15323;0.16268;0.15868;0.16448;0.8333333333333334;522;0.0;5600;92351;2
360000;0;1;2;32;1;-1;-1;-1;-1;-1;2616;57077;5287;68445;13881;16240;57087;5295;68454;13889;16250;38313;0;0.007266666666666667;0.15854722222222223;0.014686111111111112;0.190125;0.03855833333333333;0.04511111111111111;-0.6666666666666666;-54461;1.000175201920213;199288;163546;2
200000;0;3;2;47;2;2;2;2;2;2;199436;202947;193936;196186;200162;189915;8214;7000;6800;7134;0;6836;1;0.99718;1.014735;0.96968;0.98093;1.00081;0.949575;2.0;-3511;0.040473621191739716;35984;1182582;3
130000;0;2;1;34;1;-1;0;0;0;0;0;5396;10270;13576;13864;14636;5396;5000;3500;501;1000;2000;0;0.0;0.04150769230769231;0.079;0.10443076923076923;0.10664615384615385;0.11258461538461538;0.0;-5396;1.0;17397;57742;2
20000;0;2;2;31;1;5;4;4;3;2;21703;21087;21461;20835;20219;20487;0;1000;0;0;760;0;0;1.08515;1.05435;1.07305;1.04175;1.01095;1.02435;3.1666666666666665;616;0.0;1760;125792;2
310000;1;1;2;32;0;0;0;0;0;0;59901;62147;62102;65875;60387;43328;10020;6031;10057;5028;5060;4223;0;0.1932290322580645;0.2004741935483871;0.2003290322580645;0.2125;0.19479677419354838;0.13976774193548386;0.0;-2246;0.16123063060163806;40419;353740;2
60000;0;1;2;27;2;0;0;0;2;0;19625;20347;21669;23005;22499;22873;1342;1664;2000;0;900;846;1;0.32708333333333334;0.3391166666666667;0.36115;0.3834166666666667;0.37498333333333334;0.38121666666666665;0.6666666666666666;-722;0.06595566914041381;6752;130018;1
180000;0;1;2;29;-1;-1;-1;-2;-1;0;11386;199;0;0;17227;17042;199;0;0;17227;341;5114;0;0.06325555555555555;0.0011055555555555556;0.0;0.0;0.09570555555555556;0.09467777777777778;-1.0;11187;1.0;22881;45854;1
180000;0;1;2;24;-1;-1;2;0;0;-2;14670;22087;21282;10200;0;0;37867;0;200;0;0;0;0;0.0815;0.12270555555555555;0.11823333333333333;0.056666666666666664;0.0;0.0;-0.3333333333333333;-7417;1.7144474125050935;38067;68239;1
50000;1;2;1;36;0;0;0;0;-1;-1;47790;18114;18250;-14;72;658;2000;1000;2000;500;1000;20011;0;0.9558;0.36228;0.365;-0.00028;0.00144;0.01316;-0.3333333333333333;29676;0.11041183614883515;26511;84870;2
50000;0;1;2;24;1;2;2;2;2;2;36166;37188;37680;38462;39228;40035;1900;1400;1700;1532;1600;0;1;0.72332;0.74376;0.7536;0.76924;0.78456;0.8007;1.8333333333333333;-1022;0.0510917500268904;8132;228759;1
150000;0;2;1;34;-2;-2;-2;-2;-2;-2;0;0;0;116;0;1500;0;0;116;0;1500;0;0;0.0;0.0;0.0;0.0007733333333333333;0.0;0.01;-2.0;0;0.0;1616;1616;2
20000;0;1;2;22;0;0;0;0;-1;0;18553;19446;19065;8332;18868;19247;1500;1032;541;20000;693;1000;0;0.92765;0.9723;0.95325;0.4166;0.9434;0.96235;-0.16666666666666666;-893;0.0771366862079605;24766;103511;1
500000;0;1;1;34;-2;-2;-2;-1;-1;-1;412;138;2299;1251;1206;1151;138;2299;1251;1206;1151;15816;0;0.000824;0.000276;0.004598;0.002502;0.002412;0.002302;-1.5;274;1.0;21861;6457;2
30000;0;3;2;22;1;2;2;0;0;0;29010;29256;28122;29836;1630;0;1000;85;1714;104;0;0;1;0.967;0.9752;0.9374;0.9945333333333334;0.05433333333333333;0.0;0.8333333333333334;-246;0.03418102269619907;2903;117854;1
180000;0;1;1;38;-2;-2;-2;-2;-2;-2;750;0;0;0;0;0;0;0;0;0;0;0;0;0.004166666666666667;0.0;0.0;0.0;0.0;0.0;-2.0;750;0.0;0;750;2
140000;1;1;2;31;0;0;2;0;0;2;27123;27299;17985;20225;27407;10833;25000;0;3000;7800;0;2500;0;0.1937357142857143;0.19499285714285713;0.12846428571428573;0.1444642857142857;0.19576428571428572;0.07737857142857144;0.6666666666666666;-176;0.9157844609692662;38300;130872;2
140000;0;1;2;26;-1;0;-1;-1;-1;-1;13424;18000;13001;5818;13506;487;10000;13001;5841;13506;487;7004;0;0.09588571428571428;0.12857142857142856;0.09286428571428572;0.041557142857142855;0.09647142857142857;0.0034785714285714285;-0.8333333333333334;-4576;0.5555555555555556;49839;64236;1
120000;1;2;2;26;0;0;0;0;0;0;107314;110578;113736;116000;119131;122135;5000;5000;4152;5000;5000;5000;0;0.8942833333333333;0.9214833333333333;0.9478;0.9666666666666667;0.9927583333333333;1.0177916666666667;0.0;-3264;0.04521695093056485;29152;688894;1
360000;0;2;1;48;0;0;0;0;0;0;226430;231878;234192;190211;173557;146511;9100;7300;5800;5600;5600;4100;0;0.6289722222222223;0.6441055555555556;0.6505333333333333;0.5283638888888889;0.48210277777777777;0.406975;0.0;-5448;0.03924477526975392;37500;1202779;3
20000;1;3;1;43;-1;-1;0;0;0;0;227;20351;20237;19339;19450;19337;22359;1305;1258;1459;3457;1700;0;0.01135;1.01755;1.01185;0.96695;0.9725;0.96685;-0.3333333333333333;-20124;1.0986683701046631;31538;98941;3
100000;1;1;1;47;-1;-1;-1;-1;-1;-1;390;1473;390;390;390;0;1473;390;390;390;0;2380;0;0.0039;0.01473;0.0039;0.0039;0.0039;0.0;-1.0;-1083;1.0;5023;3033;3
210000;0;2;1;41;-1;-1;-1;-1;-1;-1;3088;1586;343;3763;877;0;1586;343;3763;877;0;419;1;0.014704761904761905;0.007552380952380953;0.0016333333333333334;0.01791904761904762;0.004176190476190477;0.0;-1.0;1502;1.0;6988;9657;3
80000;0;2;2;24;0;0;0;0;0;0;81625;81554;79599;49552;49509;49568;3200;3000;2038;2000;1800;1800;1;1.0203125;1.019425;0.9949875;0.6194;0.6188625;0.6196;0.0;71;0.03923780562572038;13838;391407;1
330000;0;1;1;50;-1;-1;-1;-1;-2;-2;8872;4337;2854;1690;0;1709;4345;2854;1702;0;1709;258;0;0.026884848484848484;0.013142424242424242;0.008648484848484848;0.005121212121212121;0.0;0.005178787878787879;-1.3333333333333333;4535;1.0018445930366613;10868;19462;4
220000;1;1;2;24;0;0;0;-1;-1;-1;105607;108917;111520;8303;0;85632;5000;5050;8303;0;85632;0;0;0.48003181818181817;0.49507727272727275;0.5069090909090909;0.03774090909090909;0.0;0.38923636363636366;-0.5;-3310;0.04590651597087691;103985;419979;1
210000;0;1;1;38;1;-2;-1;0;-1;-1;0;0;250;123;789;1222;0;250;0;789;1222;9616;1;0.0;0.0;0.0011904761904761906;0.0005857142857142858;0.0037571428571428573;0.005819047619047619;-0.6666666666666666;0;0.0;11877;2384;2
40000;0;3;1;43;0;0;0;0;0;0;38257;38901;38103;36207;33138;31339;1700;1504;1200;1500;1500;1000;0;0.956425;0.972525;0.952575;0.905175;0.82845;0.783475;0.0;-644;0.04370067607516516;8404;215945;3
30000;1;2;2;39;0;0;0;2;0;0;28347;28108;18388;12992;7736;8032;3036;2309;0;1000;2000;148;0;0.9449;0.9369333333333333;0.6129333333333333;0.43306666666666666;0.2578666666666667;0.2677333333333333;0.3333333333333333;239;0.10801195389213035;8493;103603;2
470000;1;2;2;27;2;2;2;2;0;0;296573;303320;307843;479978;305145;309959;13000;11001;0;10484;10838;10367;0;0.6310063829787234;0.6453617021276595;0.6549851063829787;1.0212297872340426;0.6492446808510638;0.6594872340425532;1.3333333333333333;-6747;0.04285902677040749;55690;2002818;1
